path,kind,extension,size_bytes,size_mb,is_large
STEP40_CONTROLLED_JET_CYCLE_PROXY_PARAMETER_SENSITIVITY_SMOKE_GOAL.md,STEP40_CONTROLLED_JET_CYCLE_PROXY_PARAMETER_SENSITIVITY_SMOKE_GOAL.md,.md,21650,0.020647048950195312,False
STEP40_CONTROLLED_JET_CYCLE_PROXY_PARAMETER_SENSITIVITY_SMOKE_REPORT.md,reports,.md,13124,0.012516021728515625,False
STEP41_CONTROLLED_JET_CYCLE_PROXY_SELECTED_PARAMETER_64_FEASIBILITY_GOAL.md,STEP41_CONTROLLED_JET_CYCLE_PROXY_SELECTED_PARAMETER_64_FEASIBILITY_GOAL.md,.md,22252,0.021221160888671875,False
STEP41_CONTROLLED_JET_CYCLE_PROXY_SELECTED_PARAMETER_64_FEASIBILITY_REPORT.md,reports,.md,12294,0.011724472045898438,False
STEP4_UNITS_GRID_TIMESTEP_GOAL.md,STEP4_UNITS_GRID_TIMESTEP_GOAL.md,.md,17846,0.017019271850585938,False
STEP4_UNITS_GRID_TIMESTEP_REPORT.md,reports,.md,6068,0.005786895751953125,False
STEP5_MPM_TO_LBM_PROJECTION_GOAL.md,STEP5_MPM_TO_LBM_PROJECTION_GOAL.md,.md,21063,0.020087242126464844,False
STEP5_MPM_TO_LBM_PROJECTION_REPORT.md,reports,.md,8256,0.00787353515625,False
STEP6_PENALTY_COUPLING_GOAL.md,STEP6_PENALTY_COUPLING_GOAL.md,.md,23702,0.022603988647460938,False
STEP6_PENALTY_COUPLING_REPORT.md,reports,.md,8417,0.008027076721191406,False
STEP7_FSI_VALIDATION_GOAL.md,STEP7_FSI_VALIDATION_GOAL.md,.md,24349,0.02322101593017578,False
STEP7_FSI_VALIDATION_REPORT.md,reports,.md,9200,0.0087738037109375,False
STEP8_MOVING_BOUNCEBACK_GOAL.md,STEP8_MOVING_BOUNCEBACK_GOAL.md,.md,26576,0.0253448486328125,False
STEP8_MOVING_BOUNCEBACK_REPORT.md,reports,.md,6395,0.006098747253417969,False
STEP9_MOVING_BOUNDARY_REACTION_GOAL.md,STEP9_MOVING_BOUNDARY_REACTION_GOAL.md,.md,30619,0.02920055389404297,False
STEP9_MOVING_BOUNDARY_REACTION_REPORT.md,reports,.md,7647,0.007292747497558594,False
baseline_tests/check_taichi_backend.py,baseline_tests,.py,1391,0.0013265609741210938,False
baseline_tests/run_lbm_poiseuille_baseline.py,baseline_tests,.py,4558,0.0043468475341796875,False
baseline_tests/run_lbm_refactored_body_force.py,baseline_tests,.py,4557,0.004345893859863281,False
baseline_tests/run_lbm_refactored_dynamic_solid_dummy.py,baseline_tests,.py,3854,0.0036754608154296875,False
baseline_tests/run_lbm_refactored_poiseuille.py,baseline_tests,.py,4809,0.004586219787597656,False
baseline_tests/run_lbm_refactored_smoke.py,baseline_tests,.py,2894,0.0027599334716796875,False
baseline_tests/run_lbm_smoke_baseline.py,baseline_tests,.py,2259,0.0021543502807617188,False
baseline_tests/run_mpm3d_baseline.py,baseline_tests,.py,5517,0.005261421203613281,False
baseline_tests/run_mpm_elastic_block.py,baseline_tests,.py,4004,0.003818511962890625,False
baseline_tests/run_mpm_falling_block.py,baseline_tests,.py,3366,0.0032100677490234375,False
baseline_tests/run_mpm_rest_block.py,baseline_tests,.py,3071,0.0029287338256835938,False
baseline_tests/run_step10_driver_mode_matrix.py,baseline_tests,.py,6470,0.0061702728271484375,False
baseline_tests/run_step10_driver_moving_boundary_mode.py,baseline_tests,.py,4452,0.004245758056640625,False
baseline_tests/run_step10_driver_penalty_mode.py,baseline_tests,.py,3920,0.0037384033203125,False
baseline_tests/run_step10_performance_profile.py,baseline_tests,.py,2705,0.0025796890258789062,False
baseline_tests/run_step12_artifact_manifest.py,baseline_tests,.py,1502,0.0014324188232421875,False
baseline_tests/run_step12_driver_profile_matrix.py,baseline_tests,.py,4047,0.0038595199584960938,False
baseline_tests/run_step12_memory_estimate.py,baseline_tests,.py,2234,0.0021305084228515625,False
baseline_tests/run_step12_no_physics_regression.py,baseline_tests,.py,4473,0.004265785217285156,False
baseline_tests/run_step13_artifact_manifest.py,baseline_tests,.py,1515,0.0014448165893554688,False
baseline_tests/run_step13_driver_squid_proxy_modes.py,baseline_tests,.py,4698,0.0044803619384765625,False
baseline_tests/run_step13_geometry_sampler_box.py,baseline_tests,.py,2102,0.0020046234130859375,False
baseline_tests/run_step13_geometry_sampler_ellipsoid.py,baseline_tests,.py,2437,0.0023241043090820312,False
baseline_tests/run_step13_squid_proxy_geometry.py,baseline_tests,.py,2640,0.0025177001953125,False
baseline_tests/run_step14_artifact_manifest.py,baseline_tests,.py,1515,0.0014448165893554688,False
baseline_tests/run_step14_feasibility_64.py,baseline_tests,.py,1647,0.0015707015991210938,False
baseline_tests/run_step14_scale_box_48.py,baseline_tests,.py,1654,0.0015773773193359375,False
baseline_tests/run_step14_scale_squid_proxy_48.py,baseline_tests,.py,2039,0.0019445419311523438,False
baseline_tests/run_step14_scaling_summary.py,baseline_tests,.py,5459,0.005206108093261719,False
baseline_tests/run_step15_artifact_manifest.py,baseline_tests,.py,1515,0.0014448165893554688,False
baseline_tests/run_step15_calibrated_vs_original_comparison.py,baseline_tests,.py,5072,0.0048370361328125,False
baseline_tests/run_step15_force_cap_sweep_box_48.py,baseline_tests,.py,3184,0.0030364990234375,False
baseline_tests/run_step15_momentum_accounting_sanity.py,baseline_tests,.py,2431,0.0023183822631835938,False
baseline_tests/run_step15_reaction_scale_sweep_box_32.py,baseline_tests,.py,2827,0.0026960372924804688,False
baseline_tests/run_step15_squid_proxy_calibrated_window.py,baseline_tests,.py,3658,0.0034885406494140625,False
baseline_tests/run_step16_64_mode_comparison.py,baseline_tests,.py,1710,0.0016307830810546875,False
baseline_tests/run_step16_artifact_manifest.py,baseline_tests,.py,1515,0.0014448165893554688,False
baseline_tests/run_step16_feasibility_64_moving_boundary.py,baseline_tests,.py,2090,0.0019931793212890625,False
baseline_tests/run_step16_long_box_48_moving_boundary.py,baseline_tests,.py,1655,0.0015783309936523438,False
baseline_tests/run_step16_long_run_summary.py,baseline_tests,.py,2447,0.0023336410522460938,False
baseline_tests/run_step16_long_squid_proxy_48_moving_boundary.py,baseline_tests,.py,1809,0.0017251968383789062,False
baseline_tests/run_step17_artifact_manifest.py,baseline_tests,.py,1630,0.0015544891357421875,False
baseline_tests/run_step17_box_48_link_budget.py,baseline_tests,.py,987,0.0009412765502929688,False
baseline_tests/run_step17_box_64_link_budget.py,baseline_tests,.py,1076,0.001026153564453125,False
baseline_tests/run_step17_directional_link_sanity.py,baseline_tests,.py,1585,0.0015115737915039062,False
baseline_tests/run_step17_link_area_wall_couette.py,baseline_tests,.py,1831,0.0017461776733398438,False
baseline_tests/run_step17_squid_proxy_48_link_budget.py,baseline_tests,.py,1123,0.0010709762573242188,False
baseline_tests/run_step17_step16_regression.py,baseline_tests,.py,2686,0.0025615692138671875,False
baseline_tests/run_step18_artifact_manifest.py,baseline_tests,.py,1630,0.0015544891357421875,False
baseline_tests/run_step18_compare_engineering_vs_link_area.py,baseline_tests,.py,1929,0.0018396377563476562,False
baseline_tests/run_step18_link_area_policy_sweep_box_32.py,baseline_tests,.py,1683,0.0016050338745117188,False
baseline_tests/run_step18_link_area_transfer_box_48.py,baseline_tests,.py,997,0.0009508132934570312,False
baseline_tests/run_step18_link_area_transfer_sanity.py,baseline_tests,.py,1780,0.001697540283203125,False
baseline_tests/run_step18_link_area_transfer_squid_proxy_48.py,baseline_tests,.py,1214,0.0011577606201171875,False
baseline_tests/run_step18_regression_existing_modes.py,baseline_tests,.py,1403,0.0013380050659179688,False
baseline_tests/run_step19_artifact_manifest.py,baseline_tests,.py,2711,0.0025854110717773438,False
baseline_tests/run_step19_compare_48_long_engineering_vs_link_area.py,baseline_tests,.py,2649,0.0025262832641601562,False
baseline_tests/run_step19_compare_64_engineering_vs_link_area.py,baseline_tests,.py,2181,0.0020799636840820312,False
baseline_tests/run_step19_feasibility_64_link_area.py,baseline_tests,.py,1890,0.0018024444580078125,False
baseline_tests/run_step19_long_box_48_link_area.py,baseline_tests,.py,1780,0.001697540283203125,False
baseline_tests/run_step19_long_run_summary.py,baseline_tests,.py,3518,0.0033550262451171875,False
baseline_tests/run_step19_long_squid_proxy_48_link_area.py,baseline_tests,.py,1863,0.0017766952514648438,False
baseline_tests/run_step19_regression_step18.py,baseline_tests,.py,2897,0.0027627944946289062,False
baseline_tests/run_step20_artifact_manifest.py,baseline_tests,.py,2737,0.0026102066040039062,False
baseline_tests/run_step20_driver_imported_geometry_modes.py,baseline_tests,.py,2571,0.0024518966674804688,False
baseline_tests/run_step20_imported_geometry_projection.py,baseline_tests,.py,1741,0.0016603469848632812,False
baseline_tests/run_step20_mesh_import_sanity.py,baseline_tests,.py,2217,0.0021142959594726562,False
baseline_tests/run_step20_voxel_import_sanity.py,baseline_tests,.py,2103,0.0020055770874023438,False
baseline_tests/run_step21_artifact_manifest.py,baseline_tests,.py,3486,0.0033245086669921875,False
baseline_tests/run_step21_imported_geometry_64_feasibility.py,baseline_tests,.py,1202,0.0011463165283203125,False
baseline_tests/run_step21_imported_geometry_projection_quality.py,baseline_tests,.py,685,0.0006532669067382812,False
baseline_tests/run_step21_imported_geometry_scale_summary.py,baseline_tests,.py,2892,0.002758026123046875,False
baseline_tests/run_step21_mesh_cube_48_modes.py,baseline_tests,.py,701,0.0006685256958007812,False
baseline_tests/run_step21_mesh_ellipsoid_48_modes.py,baseline_tests,.py,793,0.0007562637329101562,False
baseline_tests/run_step21_voxel_sphere_48_modes.py,baseline_tests,.py,728,0.00069427490234375,False
baseline_tests/run_step22_artifact_manifest.py,baseline_tests,.py,2781,0.0026521682739257812,False
baseline_tests/run_step22_bad_geometry_failure_checks.py,baseline_tests,.py,1374,0.0013103485107421875,False
baseline_tests/run_step22_driver_quality_gate_smoke.py,baseline_tests,.py,1393,0.0013284683227539062,False
baseline_tests/run_step22_mesh_quality_sanity.py,baseline_tests,.py,1216,0.00115966796875,False
baseline_tests/run_step22_sampling_resolution_sensitivity.py,baseline_tests,.py,2492,0.002376556396484375,False
baseline_tests/run_step22_voxel_quality_sanity.py,baseline_tests,.py,952,0.00090789794921875,False
baseline_tests/run_step23_artifact_manifest.py,baseline_tests,.py,4919,0.004691123962402344,False
baseline_tests/run_step23_quality_gated_imported_geometry_64_feasibility.py,baseline_tests,.py,915,0.0008726119995117188,False
baseline_tests/run_step23_quality_gated_mesh_cube_48_modes.py,baseline_tests,.py,874,0.0008335113525390625,False
baseline_tests/run_step23_quality_gated_mesh_ellipsoid_48_modes.py,baseline_tests,.py,919,0.0008764266967773438,False
baseline_tests/run_step23_quality_gated_voxel_sphere_48_modes.py,baseline_tests,.py,901,0.0008592605590820312,False
baseline_tests/run_step23_quality_report_aggregation.py,baseline_tests,.py,5471,0.005217552185058594,False
baseline_tests/run_step23_step21_vs_quality_gated_comparison.py,baseline_tests,.py,5485,0.005230903625488281,False
baseline_tests/run_step24_artifact_manifest.py,baseline_tests,.py,5165,0.004925727844238281,False
baseline_tests/run_step24_quality_report_aggregation.py,baseline_tests,.py,6541,0.006237983703613281,False
baseline_tests/run_step24_step23_prefix_comparison.py,baseline_tests,.py,8316,0.007930755615234375,False
baseline_tests/run_step24_strict_imported_geometry_64_feasibility.py,baseline_tests,.py,1027,0.0009794235229492188,False
baseline_tests/run_step24_strict_mesh_cube_48_long.py,baseline_tests,.py,841,0.0008020401000976562,False
baseline_tests/run_step24_strict_mesh_ellipsoid_48_long.py,baseline_tests,.py,881,0.0008401870727539062,False
baseline_tests/run_step24_strict_non_strict_report_comparison.py,baseline_tests,.py,8971,0.008555412292480469,False
baseline_tests/run_step24_strict_voxel_sphere_48_long.py,baseline_tests,.py,865,0.0008249282836914062,False
baseline_tests/run_step24_timing_overhead_summary.py,baseline_tests,.py,4324,0.004123687744140625,False
baseline_tests/run_step25_artifact_manifest.py,baseline_tests,.py,4354,0.0041522979736328125,False
baseline_tests/run_step25_candidate_manifest.py,baseline_tests,.py,1491,0.0014219284057617188,False
baseline_tests/run_step25_mesh_candidate_quality.py,baseline_tests,.py,2166,0.0020656585693359375,False
baseline_tests/run_step25_normalization_reports.py,baseline_tests,.py,3067,0.0029249191284179688,False
baseline_tests/run_step25_projection_smoke.py,baseline_tests,.py,2072,0.00197601318359375,False
baseline_tests/run_step25_real_geometry_intake_smoke.py,baseline_tests,.py,1631,0.0015554428100585938,False
baseline_tests/run_step25_sampling_reproducibility.py,baseline_tests,.py,2451,0.0023374557495117188,False
baseline_tests/run_step25_step24_regression_guard.py,baseline_tests,.py,3536,0.0033721923828125,False
baseline_tests/run_step25_voxel_candidate_quality.py,baseline_tests,.py,1973,0.0018815994262695312,False
baseline_tests/run_step26_artifact_manifest.py,baseline_tests,.py,5280,0.005035400390625,False
baseline_tests/run_step26_candidate_fingerprint_guard.py,baseline_tests,.py,3244,0.003093719482421875,False
baseline_tests/run_step26_generate_driver_geometry_configs.py,baseline_tests,.py,4294,0.0040950775146484375,False
baseline_tests/run_step26_projection_scale_diagnostics.py,baseline_tests,.py,3133,0.0029878616333007812,False
baseline_tests/run_step26_quality_report_aggregation.py,baseline_tests,.py,7438,0.0070934295654296875,False
baseline_tests/run_step26_short_driver_mesh_48_modes.py,baseline_tests,.py,2708,0.002582550048828125,False
baseline_tests/run_step26_short_driver_summary.py,baseline_tests,.py,4899,0.004672050476074219,False
baseline_tests/run_step26_short_driver_voxel_48_modes.py,baseline_tests,.py,2717,0.0025911331176757812,False
baseline_tests/run_step26_step25_projection_regression.py,baseline_tests,.py,1382,0.0013179779052734375,False
baseline_tests/run_step26_step25_regression_guard.py,baseline_tests,.py,3676,0.003505706787109375,False
baseline_tests/run_step27_64_driver_mesh_feasibility.py,baseline_tests,.py,1798,0.0017147064208984375,False
baseline_tests/run_step27_64_driver_summary.py,baseline_tests,.py,1525,0.0014543533325195312,False
baseline_tests/run_step27_64_driver_voxel_feasibility.py,baseline_tests,.py,1785,0.0017023086547851562,False
baseline_tests/run_step27_artifact_manifest.py,baseline_tests,.py,5243,0.005000114440917969,False
baseline_tests/run_step27_candidate_fingerprint_guard.py,baseline_tests,.py,4404,0.004199981689453125,False
baseline_tests/run_step27_driver_projection_alignment.py,baseline_tests,.py,3175,0.0030279159545898438,False
baseline_tests/run_step27_quality_report_aggregation.py,baseline_tests,.py,7575,0.007224082946777344,False
baseline_tests/run_step27_step26_regression_guard.py,baseline_tests,.py,3798,0.0036220550537109375,False
baseline_tests/run_step28_64_transfer_pair_driver.py,baseline_tests,.py,1571,0.0014982223510742188,False
baseline_tests/run_step28_area_scale_envelope.py,baseline_tests,.py,3193,0.0030450820922851562,False
baseline_tests/run_step28_artifact_manifest.py,baseline_tests,.py,5244,0.005001068115234375,False
baseline_tests/run_step28_candidate_fingerprint_guard.py,baseline_tests,.py,4404,0.004199981689453125,False
baseline_tests/run_step28_engineering_vs_link_area_comparison.py,baseline_tests,.py,4675,0.004458427429199219,False
baseline_tests/run_step28_force_reaction_diagnostics.py,baseline_tests,.py,4782,0.0045604705810546875,False
baseline_tests/run_step28_quality_report_aggregation.py,baseline_tests,.py,7363,0.007021903991699219,False
baseline_tests/run_step28_step27_prefix_regression.py,baseline_tests,.py,4106,0.0039157867431640625,False
baseline_tests/run_step28_step27_regression_guard.py,baseline_tests,.py,3484,0.003322601318359375,False
baseline_tests/run_step29_64_stability_driver.py,baseline_tests,.py,1561,0.0014886856079101562,False
baseline_tests/run_step29_area_scale_envelope.py,baseline_tests,.py,3156,0.003009796142578125,False
baseline_tests/run_step29_artifact_manifest.py,baseline_tests,.py,5246,0.0050029754638671875,False
baseline_tests/run_step29_candidate_fingerprint_guard.py,baseline_tests,.py,4404,0.004199981689453125,False
baseline_tests/run_step29_engineering_vs_link_area_envelope.py,baseline_tests,.py,4029,0.0038423538208007812,False
baseline_tests/run_step29_force_reaction_envelope.py,baseline_tests,.py,4384,0.004180908203125,False
baseline_tests/run_step29_quality_report_aggregation.py,baseline_tests,.py,7360,0.00701904296875,False
baseline_tests/run_step29_stability_envelope_summary.py,baseline_tests,.py,3955,0.0037717819213867188,False
baseline_tests/run_step29_step28_prefix_regression.py,baseline_tests,.py,4017,0.0038309097290039062,False
baseline_tests/run_step29_step28_regression_guard.py,baseline_tests,.py,4168,0.00397491455078125,False
baseline_tests/run_step30_artifact_manifest.py,baseline_tests,.py,5108,0.004871368408203125,False
baseline_tests/run_step30_region_mask_sampling.py,baseline_tests,.py,3501,0.0033388137817382812,False
baseline_tests/run_step30_region_overlap_diagnostics.py,baseline_tests,.py,1296,0.0012359619140625,False
baseline_tests/run_step30_region_projection_smoke.py,baseline_tests,.py,1159,0.0011053085327148438,False
baseline_tests/run_step30_region_quality.py,baseline_tests,.py,1142,0.0010890960693359375,False
baseline_tests/run_step30_region_schema_validation.py,baseline_tests,.py,1159,0.0011053085327148438,False
baseline_tests/run_step30_step29_regression_guard.py,baseline_tests,.py,3689,0.0035181045532226562,False
baseline_tests/run_step31_artifact_manifest.py,baseline_tests,.py,5046,0.0048122406005859375,False
baseline_tests/run_step31_engineering_vs_link_area_static_comparison.py,baseline_tests,.py,1418,0.0013523101806640625,False
baseline_tests/run_step31_quality_report_aggregation.py,baseline_tests,.py,6034,0.0057544708251953125,False
baseline_tests/run_step31_region_driver_alignment.py,baseline_tests,.py,1382,0.0013179779052734375,False
baseline_tests/run_step31_region_projection_scale.py,baseline_tests,.py,2897,0.0027627944946289062,False
baseline_tests/run_step31_static_driver_smoke.py,baseline_tests,.py,1928,0.00183868408203125,False
baseline_tests/run_step31_step30_regression_guard.py,baseline_tests,.py,4018,0.0038318634033203125,False
